timezone,videoId,channelId,channelTitle,title,commentCount,viewCount,likeCount,dislikeCount,date,cln_title
2021-01-09T08:16:56Z,puxgwmeJZhk,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#3】ムジュラの仮面やる！！！！！！！！！【ホロライブ/大空スバル】,48,129612,6324,35,2021-01-09,【 # 3 】 ムジュラ の 仮面 やる !!!!!!!!!【 ホロライブ / 大空 スバル 】
2021-01-09T03:13:34Z,0Qv9v0QYei4,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【】おはようスバル【】,108,133653,10509,39,2021-01-09,【 】 おはよう スバル 【 】
2021-01-08T14:50:31Z,hUYBu5TY5uA,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】映画オタクとみるエイリアン２：alian2 the theatrical (1986：137minutes)【ホロライブ/大空スバル】,73,73639,6193,17,2021-01-08,【 # 生 スバル 】 映画 オタク と みる エイリアン 2 : alian 2   the   theatrical   ( 1986 : 137 minutes )【 ホロライブ / 大空 スバル 】
2021-01-07T13:57:03Z,OLd5osYw8_g,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#４】ガチャピンとムックに会いたいグランブルーファンタジースバル：GRANBLUE FANTASY【ホロライブ/大空スバル】,107,221291,9702,90,2021-01-07,【 # 4 】 ガチャピン と ムック に 会い たい グランブルーファンタジースバル : GRANBLUE   FANTASY 【 ホロライブ / 大空 スバル 】
2021-01-07T11:33:15Z,3VH_dPFUEa4,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】FALL GUYS SUBARU：新シーズン来てたらしい！！【ホロライブ/大空スバル】,35,101457,7969,23,2021-01-07,【 # 生 スバル 】 FALL   GUYS   SUBARU : 新 シーズン 来 て たらしい !!【 ホロライブ / 大空 スバル 】
2021-01-06T11:35:35Z,Pbderb4EHC8,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】マリカ大会前ガチ練習：視聴者参加型スナイプ歓迎【ホロライブ/大空スバル】,39,113037,6855,21,2021-01-06,【 # 生 スバル 】 マリカ 大会 前 ガチ 練習 : 視聴 者 参加 型 スナイプ 歓迎 【 ホロライブ / 大空 スバル 】
2021-01-05T16:10:59Z,DWD8Kji1-q0,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【ホラゲー】この家なんかおかしいぞ！！！！House on the Hill【ホロライブ/大空スバル】,84,214967,12215,37,2021-01-05,【 ホラゲー 】 この 家 なんか おかしい ぞ !!!! House   on   the   Hill 【 ホロライブ / 大空 スバル 】
2021-01-03T11:07:15Z,uCx_dHfisKI,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】視聴者参加型マリカー！！かかってこいやぁ！！！！【ホロライブ/大空スバル】,50,131953,6476,21,2021-01-03,【 # 生 スバル 】 視聴 者 参加 型 マリ カー !! かかっ て こい やぁ !!!!【 ホロライブ / 大空 スバル 】
2021-01-03T08:12:32Z,2D9u_lKeNKA,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#2】怖い月がやってくる？！？シリーズ難関！ムジュラの仮面【ホロライブ/大空スバル】,51,155853,7073,36,2021-01-03,【 # 2 】 怖い 月 が やってくる ?!? シリーズ 難関 ! ムジュラ の 仮面 【 ホロライブ / 大空 スバル 】
2021-01-02T09:29:56Z,0zirp371ZXs,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#１】怖い月がやってくる？！？シリーズ難関！ムジュラの仮面【ホロライブ/大空スバル】,76,202796,8994,42,2021-01-02,【 # 1 】 怖い 月 が やってくる ?!? シリーズ 難関 ! ムジュラ の 仮面 【 ホロライブ / 大空 スバル 】
2021-01-01T15:40:28Z,FICUlVwL_9c,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【雑談】あけた～～～！！！！やった～～！！！！【】,46,126238,9161,27,2021-01-01,【 雑談 】 あけ た !!!! やっ た !!!!【】
2021-01-01T12:11:19Z,ABgstfN5viI,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,🍉【#生スバル】正月運試し！ソセレ！！！！後半ゲストあり？！？！？！：SausageLegend【レート：100~】 🍉,96,223324,12935,56,2021-01-01,🍉 【# 生 スバル 】 正月 運 試し ! ソセレ !!!! 後半 ゲスト あり ?!?!?!: SausageLegend 【 レート : 100 】 🍉
2021-01-01T11:19:33Z,5-DJxNOHIrs,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】正月運試し！ソセレ！！！！後半ゲストあり？！？！？！：SausageLegend【レート：1000~】,40,91077,6355,19,2021-01-01,【 # 生 スバル 】 正月 運 試し ! ソセレ !!!! 後半 ゲスト あり ?!?!?!: SausageLegend 【 レート : 1000 】
2020-12-31T04:29:32Z,zHFC_ZKUITM,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#３】なんか新ガチャが来るらしいぞ！！！！！：GRANBLUE FANTASY【ホロライブ/大空スバル】,161,296998,12122,203,2020-12-31,【 # 3 】 なんか 新 ガチャ が 来る らしい ぞ !!!!!: GRANBLUE   FANTASY 【 ホロライブ / 大空 スバル 】
2020-12-28T14:23:17Z,SD89bWoUYWo,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【リズム天国】リズムにのるぜええええええええ【ホロライブ/大空スバル】,89,169513,10759,49,2020-12-28,【 リズム 天国 】 リズム に のる ぜ え え え え え え ええ 【 ホロライブ / 大空 スバル 】
2020-12-27T09:24:13Z,3aup9bkCh3I,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【最終回】ガノンドロフ討伐！！！ゼルダの伝説時のオカリナ:The Legend of Zelda: Ocarina of Time【ホロライブ/大空スバル】,118,176578,10369,74,2020-12-27,【 最終 回 】 ガノンドロフ 討伐 !!! ゼルダ の 伝説 時 の オカリナ : The   Legend   of   Zelda :   Ocarina   of   Time 【 ホロライブ / 大空 スバル 】
2020-12-26T08:28:10Z,S7vNhtz0H8o,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#10】いくぜ！！！！砂漠の神殿！！！！ゼルダの伝説時のオカリナ:The Legend of Zelda: Ocarina of Time【ホロライブ/大空スバル】,45,132572,7956,53,2020-12-26,【 # 10 】 いく ぜ !!!! 砂漠 の 神殿 !!!! ゼルダ の 伝説 時 の オカリナ : The   Legend   of   Zelda :   Ocarina   of   Time 【 ホロライブ / 大空 スバル 】
2020-12-26T03:58:43Z,me4hAMZkI70,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】おはようスバル【ホロライブ/大空スバル】,72,156908,11726,24,2020-12-26,【 # 生 スバル 】 おはよう スバル 【 ホロライブ / 大空 スバル 】
2020-12-25T09:02:06Z,PZcLFXRskso,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#ホロライブクリスマス】ホロライブクリスマス歌！！！！！！！【ホロライブ/大空スバル】,115,151089,14251,33,2020-12-25,【 # ホロライブクリスマス 】 ホロライブクリスマス 歌 !!!!!!!【 ホロライブ / 大空 スバル 】
2020-12-23T15:17:21Z,v4ePgw3qMZo,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#２】はじめてのぐらぶるっ！初めてのガチャピン！！【ホロライブ/大空スバル】,177,293599,12999,143,2020-12-23,【 # 2 】 はじめて の ぐらぶるっ ! 初めて の ガチャピン !!【 ホロライブ / 大空 スバル 】
2020-12-23T12:05:03Z,kgr-yWszxfw,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】2ndふぇすありがとうございました！！！【ホロライブ/大空スバル】,91,98416,8547,29,2020-12-23,【 # 生 スバル 】 2 nd ふ ぇすありがとうございました !!!【 ホロライブ / 大空 スバル 】
2020-12-20T08:14:35Z,4fufXOKhPps,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#9】リベンジ！！！墓場のボンゴボンゴ！！！ゼルダの伝説時のオカリナ:The Legend of Zelda: Ocarina of Time【ホロライブ/大空スバル】,53,124712,7911,48,2020-12-20,【 # 9 】 リベンジ !!! 墓場 の ボンゴボンゴ !!! ゼルダ の 伝説 時 の オカリナ : The   Legend   of   Zelda :   Ocarina   of   Time 【 ホロライブ / 大空 スバル 】
2020-12-19T07:24:29Z,eEPgsTllQiQ,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#8】ホラー？！墓場のダンジョン！！ゼルダの伝説時のオカリナ:The Legend of Zelda: Ocarina of Time【ホロライブ/大空スバル】,56,101247,5679,36,2020-12-19,【 # 8 】 ホラー ?! 墓場 の ダンジョン !! ゼルダ の 伝説 時 の オカリナ : The   Legend   of   Zelda :   Ocarina   of   Time 【 ホロライブ / 大空 スバル 】
2020-12-19T03:25:40Z,OzRL8xm_Oa8,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【】おはようスバル：定期雑談【ホロライブ/大空スバル】,49,132817,9203,37,2020-12-19,【 】 おはよう スバル : 定期 雑談 【 ホロライブ / 大空 スバル 】
2020-12-16T15:20:57Z,iwjlQI4rkKA,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#１】初めての！！！グランブルーファンタジー！！！【ホロライブ/大空スバル】,328,589285,21762,321,2020-12-16,【 # 1 】 初めて の !!! グランブルーファンタジー !!!【 ホロライブ / 大空 スバル 】
2020-12-15T12:06:25Z,mNZf8hFDedw,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】ママになりたいスバル！！：Mother Simulator【ホロライブ/大空スバル】,108,117789,8994,27,2020-12-15,【 # 生 スバル 】 ママ に なり たい スバル !!: Mother   Simulator 【 ホロライブ / 大空 スバル 】
2020-12-13T08:23:55Z,SEec24EgOxw,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#7】今日こそクリアするぞ！水の神殿！！！ゼルダの伝説時のオカリナ:The Legend of Zelda: Ocarina of Time【ホロライブ/大空スバル】,50,135346,7158,41,2020-12-13,【 # 7 】 今日 こそ クリア する ぞ ! 水 の 神殿 !!! ゼルダ の 伝説 時 の オカリナ : The   Legend   of   Zelda :   Ocarina   of   Time 【 ホロライブ / 大空 スバル 】
2020-12-12T09:36:37Z,YL5O6R0Kmhs,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#6】行くぞ難関！水の神殿！！！ゼルダの伝説時のオカリナ:The Legend of Zelda: Ocarina of Time【ホロライブ/大空スバル】,78,132881,7761,52,2020-12-12,【 # 6 】 行く ぞ 難関 ! 水 の 神殿 !!! ゼルダ の 伝説 時 の オカリナ : The   Legend   of   Zelda :   Ocarina   of   Time 【 ホロライブ / 大空 スバル 】
2020-12-11T14:14:14Z,vXAw-cZ6ryg,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】視聴者分の１を探せ！！！！！【ホロライブ/大空スバル】,86,170272,9954,48,2020-12-11,【 # 生 スバル 】 視聴 者 分 の 1 を 探せ !!!!!【 ホロライブ / 大空 スバル 】
2020-12-10T13:37:00Z,NblFY3rx1YE,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】お泊りしたから雑談～～～！！！！【ホロライブ/大空スバル】,68,186706,11991,38,2020-12-10,【 # 生 スバル 】 お 泊り し た から 雑談 !!!!【 ホロライブ / 大空 スバル 】
2020-12-08T12:12:36Z,XC9LpjeZrhA,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】全自動炭焼きかまど！！！！すみじろう！！！！！つくる！【ホロライブ/大空スバル】,56,199404,10008,58,2020-12-08,【 # 生 スバル 】 全 自動 炭焼き か ま ど !!!! すみ じろう !!!!! つくる !【 ホロライブ / 大空 スバル 】
2020-12-07T14:16:15Z,RLzWfwLCD30,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】ポンコツじゃない！！ＩＱ5億の学力をみよ！！！：Academic Ability Test【ホロライブ/大空スバル】,243,156386,8645,56,2020-12-07,【 # 生 スバル 】 ポンコツ じゃ ない !! IQ 5 億 の 学力 を みよ !!!: Academic   Ability   Test 【 ホロライブ / 大空 スバル 】
2020-12-05T08:08:54Z,3Et1ae9PuOg,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#5】ゼルダの伝説時のオカリナ:The Legend of Zelda: Ocarina of Time【ホロライブ/大空スバル】,63,141502,7515,57,2020-12-05,【 # 5 】 ゼルダ の 伝説 時 の オカリナ : The   Legend   of   Zelda :   Ocarina   of   Time 【 ホロライブ / 大空 スバル 】
2020-12-04T16:56:04Z,NVtaw4ql1J0,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】おやすみスバル【ホロライブ/大空スバル】,57,154720,10839,31,2020-12-04,【 # 生 スバル 】 おやすみ スバル 【 ホロライブ / 大空 スバル 】
2020-12-03T13:21:57Z,XirNF9RzvIs,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】yabai【ホロライブ/大空スバル】,116,308512,15115,75,2020-12-03,【 # 生 スバル 】 yabai 【 ホロライブ / 大空 スバル 】
2020-12-02T14:15:31Z,xnrCB2r3oiU,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】どろぼうしゃんスバル：Thief Simulator【ホロライブ/大空スバル】,38,115751,8857,27,2020-12-02,【 # 生 スバル 】 ど ろ ぼうし ゃん スバル : Thief   Simulator 【 ホロライブ / 大空 スバル 】
2020-11-29T09:16:36Z,lMJD_8S47gs,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#4】ゼルダの伝説時のオカリナ:The Legend of Zelda: Ocarina of Time【ホロライブ/大空スバル】,72,171353,8458,64,2020-11-29,【 # 4 】 ゼルダ の 伝説 時 の オカリナ : The   Legend   of   Zelda :   Ocarina   of   Time 【 ホロライブ / 大空 スバル 】
2020-11-28T13:32:25Z,jbncrFRrnDQ,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【スパイ映画】キングスマン同時視聴会：Kingsman: The Secret Service【ホロライブ/大空スバル】,56,77268,6300,15,2020-11-28,【 スパイ 映画 】 キン グスマン 同時 視聴 会 : Kingsman :   The   Secret   Service 【 ホロライブ / 大空 スバル 】
2020-11-28T08:55:55Z,-j5bpk0eFYg,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#3】ゼルダの伝説時のオカリナ:The Legend of Zelda: Ocarina of Time【ホロライブ/大空スバル】,54,137935,7025,49,2020-11-28,【 # 3 】 ゼルダ の 伝説 時 の オカリナ : The   Legend   of   Zelda :   Ocarina   of   Time 【 ホロライブ / 大空 スバル 】
2020-11-26T13:39:46Z,7_gZBFAXAug,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【GTAV】車で大暴走やるしゅば！！！！！！！【ホロライブ/大空スバル】,178,175312,10832,51,2020-11-26,【 GTAV 】 車 で 大 暴走 やる し ゅば !!!!!!!【 ホロライブ / 大空 スバル 】
2020-11-25T15:35:42Z,6_WeWBviZLY,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【】おうた【ホロライブ/大空スバル】,222,227246,16054,30,2020-11-25,【 】 お うた 【 ホロライブ / 大空 スバル 】
2020-11-22T14:38:31Z,NylncBBRObw,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【視聴者参加型】大空建築 入社試験しゅば！！！！！【ホロライブ/大空スバル】,68,219465,11375,54,2020-11-22,【 視聴 者 参加 型 】 大空 建築 入社 試験 し ゅば !!!!!【 ホロライブ / 大空 スバル 】
2020-11-22T09:02:00Z,RbVC7zXyZpw,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#２】ゼルダの伝説時のオカリナ:The Legend of Zelda: Ocarina of Time【ホロライブ/大空スバル】,62,192107,9299,45,2020-11-22,【 # 2 】 ゼルダ の 伝説 時 の オカリナ : The   Legend   of   Zelda :   Ocarina   of   Time 【 ホロライブ / 大空 スバル 】
2020-11-21T14:06:57Z,-o9zZ_32nUk,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【週末雑談】11/21  うんどうかいたのしかったねスバル　【ホロライブ/大空スバル】,56,116006,8177,24,2020-11-21,【 週末 雑談 】 11 / 21 うん どう かい たのしかっ た ね スバル 【 ホロライブ / 大空 スバル 】
2020-11-19T13:56:44Z,eNrCZaI5OIA,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】第七回ソーセージレジェンド大会：SAUSAGE LEGEND【ホロライブ/大空スバル】,137,268375,13489,54,2020-11-19,【 # 生 スバル 】 第 七 回 ソーセージレジェンド 大会 : SAUSAGE   LEGEND 【 ホロライブ / 大空 スバル 】
2020-11-17T13:59:51Z,PJEQw_pnqeA,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#ホロ幽霊調査隊】幽霊なんて余裕しゅば～～～～～～！！！：Phasmophobia【ホロライブ/大空スバル】,55,241170,10637,49,2020-11-17,【 # ホロ 幽霊 調査 隊 】 幽霊 なんて 余裕 し ゅば !!!: Phasmophobia 【 ホロライブ / 大空 スバル 】
2020-11-15T14:51:11Z,xVLPBn6NBPI,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#宇宙ホロ人狼】AMONG US でやるしゅばなあああああ！！！【大空スバル/ホロライブ】,128,203068,10289,105,2020-11-15,【 # 宇宙 ホロ 人 狼 】 AMONG   US で やる し ゅばなあああああ !!!【 大空 スバル / ホロライブ 】
2020-11-15T06:52:42Z,rOraWNXUl-Y,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#１】ゼルダの伝説時のオカリナ:The Legend of Zelda: Ocarina of Time【ホロライブ/大空スバル】,86,253529,10792,79,2020-11-15,【 # 1 】 ゼルダ の 伝説 時 の オカリナ : The   Legend   of   Zelda :   Ocarina   of   Time 【 ホロライブ / 大空 スバル 】
2020-11-14T10:41:46Z,J5K50nujEnk,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】スバ温泉のランドマークタワー完成させるしゅば！！！MINECRAFT【ホロライブ/大空スバル】,150,569156,20897,158,2020-11-14,【 # 生 スバル 】 スバ 温泉 の ランドマークタワー 完成 さ せる し ゅば !!! MINECRAFT 【 ホロライブ / 大空 スバル 】
2020-11-14T02:40:47Z,AQxZ_7uRMXA,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【週末雑談】11/14  おはようスバル　【ホロライブ/大空スバル】,47,150056,11337,42,2020-11-14,【 週末 雑談 】 11 / 14 おはよう スバル 【 ホロライブ / 大空 スバル 】
2020-11-10T17:44:23Z,sUMSFgNs_HM,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】スバ温泉のランドマークタワー建築するしゅば！！！MINECRAFT【ホロライブ/大空スバル】,155,524814,17246,124,2020-11-10,【 # 生 スバル 】 スバ 温泉 の ランドマークタワー 建築 する し ゅば !!! MINECRAFT 【 ホロライブ / 大空 スバル 】
2020-11-09T16:35:54Z,tzuC7QIxzkw,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】paper.Please でお仕事するしゅば～～【ホロライブ/大空スバル】,84,175673,11006,44,2020-11-09,【 # 生 スバル 】 paper . Please で お 仕事 する し ゅば 【 ホロライブ / 大空 スバル 】
2020-11-08T10:02:32Z,ItspEsuPNzA,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】スバ温泉のランドマークタワ脚編しゅば！！！MINECRAFT【ホロライブ/大空スバル】,217,379127,17772,108,2020-11-08,【 # 生 スバル 】 スバ 温泉 の ランドマークタワ 脚 編 し ゅば !!! MINECRAFT 【 ホロライブ / 大空 スバル 】
2020-11-07T02:29:32Z,IMy0NOlwXfQ,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】おはようスバル特別版？！バージョン2.0大発表～～～！！！！【ホロライブ/大空スバル】,209,211903,14850,49,2020-11-07,【 # 生 スバル 】 おはよう スバル 特別 版 ?! バージョン 2 . 0 大 発表 !!!!【 ホロライブ / 大空 スバル 】
2020-11-04T14:23:31Z,D6dGUmIAgzw,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#ポンホロAmongUs】ポン ホロ 人 狼 開 催 !!【大空スバル/ホロライブ】,51,138898,8919,37,2020-11-04,【 # ポンホロ AmongUs 】 ポンホロ 人 狼 開催 !!【 大空 スバル / ホロライブ 】
2020-11-03T13:39:57Z,-hsbE0066jU,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【Phasmophobia】心霊調査ELITE部隊/大空スバル視点【#ホロライブFAMS】,83,177194,10979,28,2020-11-03,【 Phasmophobia 】 心霊 調査 ELITE 部隊 / 大空 スバル 視点 【# ホロライブ FAMS 】
2020-11-03T10:51:42Z,kUevy1wQUZQ,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】#9　チンクルに負けるな！タライとホース集め！ゼルダの伝説・風のタクトやる！！！！The Legend of Zelda: The Wind Waker【ホロライブ/大空スバル】,49,136736,8433,38,2020-11-03,【 初 見 実況 】 # 9 チンクル に 負ける な ! タライ と ホース 集め ! ゼルダ の 伝説 ・ 風 の タクト やる !!!! The   Legend   of   Zelda :   The   Wind   Waker 【 ホロライブ / 大空 スバル 】
2020-11-01T07:50:00Z,bKw5YpARzk8,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】#8　激ヤバ！！タライとホース集め！ゼルダの伝説・風のタクトやる！！！！The Legend of Zelda: The Wind Waker【ホロライブ/大空スバル】,40,116837,7232,40,2020-11-01,【 初 見 実況 】 # 8 激 ヤバ !! タライ と ホース 集め ! ゼルダ の 伝説 ・ 風 の タクト やる !!!! The   Legend   of   Zelda :   The   Wind   Waker 【 ホロライブ / 大空 スバル 】
2020-10-31T10:51:27Z,P-yiBSu0Xqc,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【週末雑談】10/31  おそようスバル　はっぴーはろうぃん！ 【ホロライブ/大空スバル】,59,111126,7714,16,2020-10-31,【 週末 雑談 】 10 / 31 おそ よう スバル はっぴ ー は ろう ぃん !【 ホロライブ / 大空 スバル 】
2020-10-30T13:52:38Z,yoVDYMcXbOI,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【】おうた【ホロライブ/大空スバル】,126,162928,12273,22,2020-10-30,【 】 お うた 【 ホロライブ / 大空 スバル 】
2020-10-29T15:19:52Z,WpdfPInCT0E,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【地獄再び】スバちょこルーナ地獄くじ引き大会こらぼ【ホロライブ】,147,270484,13423,39,2020-10-29,【 地獄 再び 】 スバ ちょこ ルーナ 地獄 くじ引き 大会 こら ぼ 【 ホロライブ 】
2020-10-28T19:39:54Z,7cI1pXkCQMI,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【大空建設】今度こそやってやるちゅば！！！！！！パート２！！！！！！！！！！【大空スバル/ホロライブ】,66,222943,9871,46,2020-10-28,【 大空 建設 】 今度 こそ やっ て やる ち ゅば !!!!!! パート 2 !!!!!!!!!!【 大空 スバル / ホロライブ 】
2020-10-27T15:01:12Z,Bi-BcuyEHNA,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#雑ホロAmongUs】宇 宙 人 狼 開 催 !!【大空スバル/ホロライブ】,110,200065,11626,41,2020-10-27,【 # 雑 ホロ AmongUs 】 宇宙 人 狼 開催 !!【 大空 スバル / ホロライブ 】
2020-10-25T10:23:03Z,lDeDiXW4voE,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【初見実況】#7　最難関？！風の神殿攻略！！ゼルダの伝説・風のタクトやる！！！！The Legend of Zelda: The Wind Waker【ホロライブ/大空スバル】,43,113059,7408,22,2020-10-25,【 初 見 実況 】 # 7 最 難関 ?! 風 の 神殿 攻略 !! ゼルダ の 伝説 ・ 風 の タクト やる !!!! The   Legend   of   Zelda :   The   Wind   Waker 【 ホロライブ / 大空 スバル 】
2020-10-23T14:10:25Z,xP_uAeVFWoQ,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【発狂】マリメ２あんま分らんけどホロメンのコースくらい余裕余裕【ホロライブ/大空スバル】,69,147465,8342,71,2020-10-23,【 発狂 】 マリメ 2 あんま 分ら ん けど ホロメン の コース くらい 余裕 余裕 【 ホロライブ / 大空 スバル 】
2020-10-23T12:07:35Z,ZpsN-jbGi1E,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【発狂】マリメ２あんま分らんけどホロメンのコースくらい余裕余裕【ホロライブ/大空スバル】,18,34009,2532,14,2020-10-23,【 発狂 】 マリメ 2 あんま 分ら ん けど ホロメン の コース くらい 余裕 余裕 【 ホロライブ / 大空 スバル 】
2020-10-22T15:55:59Z,kVRn7CH5JqU,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【視聴者参加】初心者AMONG US！！！！！UBARU！！！！！！！【ホロライブ/大空スバル】,127,108803,10093,30,2020-10-22,【 視聴 者 参加 】 初心者 AMONG   US !!!!! UBARU !!!!!!!【 ホロライブ / 大空 スバル 】
2020-10-21T12:03:41Z,_Od94_41hXQ,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】リベンジリベンジ！！！パート3！！！！【ホロライブ/大空スバル】,74,145754,8217,39,2020-10-21,【 # 生 スバル 】 リベンジリベンジ !!! パート 3 !!!!【 ホロライブ / 大空 スバル 】
2020-10-20T13:56:27Z,Nce15Hihpog,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【おはなし】いろいろ振り返り雑談【ホロライブ/大空スバル】,65,145839,9852,35,2020-10-20,【 お はなし 】 いろいろ 振り返り 雑談 【 ホロライブ / 大空 スバル 】
2020-10-17T04:25:18Z,4-PfeuZjlm0,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【週末雑談】10/16  おそようスバル 【ホロライブ/大空スバル】,58,190707,12031,24,2020-10-17,【 週末 雑談 】 10 / 16 おそ よう スバル 【 ホロライブ / 大空 スバル 】
2020-10-15T14:01:38Z,oiyvXoh9gXs,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【くじびき】スバちょこルーナ地獄くじ引き大会こらぼ【ホロライブ】,273,245143,13355,47,2020-10-15,【 くじ びき 】 スバ ちょこ ルーナ 地獄 くじ引き 大会 こら ぼ 【 ホロライブ 】
2020-10-13T13:35:26Z,-cSmli64VK8,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】大空建設の本拠地をつくるぞ！！パート２！！！！【ホロライブ/大空スバル】,241,302713,12285,98,2020-10-13,【 # 生 スバル 】 大空 建設 の 本拠地 を つくる ぞ !! パート 2 !!!!【 ホロライブ / 大空 スバル 】
