timezone,videoId,channelId,channelTitle,title,thumbnailURL,commentCount,viewCount,likeCount,dislikeCount,date
2020-08-05T22:29:12Z,ES2z8DnVTyE,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【世界のアソビ大全51】夜更かしして世界のゲームで遊びまくるのら！【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/ES2z8DnVTyE/mqdefault.jpg,33,101099,5721,44,2020-08-05
2020-08-05T16:32:16Z,6RSNTsrlNdY,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【夏企画＆16～23万人記念】かき氷を食べながらお祝いするのら～🍧【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/6RSNTsrlNdY/mqdefault.jpg,15,38372,3449,16,2020-08-05
2020-08-03T18:27:13Z,quRWMxCWQjE,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【世界のアソビ大全51】緊急！ボドゲ特訓開始なのら♠【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/quRWMxCWQjE/mqdefault.jpg,32,89235,4976,48,2020-08-03
2020-08-03T09:15:07Z,RAjh4K3SewU,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【幽霊列車】リベンジ！深夜28時に電車乗ってくるのら！【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/RAjh4K3SewU/mqdefault.jpg,22,60170,3931,33,2020-08-03
2020-07-30T09:10:50Z,sNqyUSS8V-Y,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【APEX】１時間で何分生き残れるのらか…？！【姫森ルーナ/赤井はあと/天音かなた/ホロライブ】,https://i.ytimg.com/vi/sNqyUSS8V-Y/mqdefault.jpg,50,63343,3536,44,2020-07-30
2020-07-29T11:51:51Z,wsHeI40L87M,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【Project Winter】初プレイでも騙してやるのら！！【#ホロ雪山人狼/姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/wsHeI40L87M/mqdefault.jpg,42,93089,4364,27,2020-07-29
2020-07-27T17:33:23Z,-TsXV3ktW4E,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【ARK｜Crystal Isles】１人で出来るもんっ！！なのら😢【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/-TsXV3ktW4E/mqdefault.jpg,13,60168,3911,13,2020-07-27
2020-07-25T03:15:25Z,Bwzc4VSEA_Y,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【スペースインベーダー】宇宙人を迎撃するのら…！！👾【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/Bwzc4VSEA_Y/mqdefault.jpg,30,53778,3793,23,2020-07-25
2020-07-20T16:21:00Z,enWR-pEJBaQ,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【３Ｄお披露目の振り返り】可愛いルーナのスクショ見せるのら～💗【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/enWR-pEJBaQ/mqdefault.jpg,26,66706,4795,23,2020-07-20
2020-07-18T18:48:07Z,FjOoNwZsGD4,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【マイクラ雑談】３Ｄお披露目前のルーナの心境配信なのら🍬【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/FjOoNwZsGD4/mqdefault.jpg,49,122817,6579,44,2020-07-18
