timezone,videoId,channelId,channelTitle,title,thumbnailURL,commentCount,viewCount,likeCount,dislikeCount,date
2021-08-20T12:03:28Z,0Op5oxqqFL4,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】ぼっこぼこにしてやるしゅばあああああああ！！！！！視聴者参加型マリカ/Viewer participation type Mario Kart【ホロライブ/大空スバル】,https://i.ytimg.com/vi/0Op5oxqqFL4/mqdefault.jpg,57,158053,8441,45,2021-08-20
2021-08-19T16:43:12Z,W1MNp6HHwCg,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【 #スバちょこるなたん 】ＣＯＤでゾンビ倒すしゅばあああああリベンジあああああああああああ！！！！： Call of Duty：BOCW【大空スバル/ホロライブ】,https://i.ytimg.com/vi/W1MNp6HHwCg/mqdefault.jpg,78,205598,10080,45,2021-08-19
2021-08-18T13:28:48Z,m5goge3MhKY,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】夏だね♡花火打ち上げ会場：Fireworks Mania【ホロライブ/大空スバル】,https://i.ytimg.com/vi/m5goge3MhKY/mqdefault.jpg,288,255813,14721,53,2021-08-18
2021-08-16T16:58:57Z,26WKk3kl700,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【 #スバちょこるなたん 】ＣＯＤでゾンビ倒すしゅばああああああああああああああああ！！！！： Call of Duty：BOCW【大空スバル/ホロライブ】,https://i.ytimg.com/vi/26WKk3kl700/mqdefault.jpg,100,271566,11500,56,2021-08-16
2021-08-14T09:58:49Z,DYJNpeexpcM,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#4】完全初見！！！！初代FF７！！！！【ホロライブ/大空スバル】※ネタバレあり,https://i.ytimg.com/vi/DYJNpeexpcM/mqdefault.jpg,112,301314,9545,95,2021-08-14
2021-08-14T02:21:12Z,gbgdZM0qN3Y,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】夏休みスペシャル！ゲスト有！？おはスバ！/FREE TALK【ホロライブ/大空スバル】,https://i.ytimg.com/vi/gbgdZM0qN3Y/mqdefault.jpg,71,170997,9526,48,2021-08-14
2021-08-11T14:21:11Z,BdF90qYNVOo,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#ホロ怖】本当にあったホロライブの怖い話/Scary stories about holo-lives that really happened【ホロライブ】,https://i.ytimg.com/vi/BdF90qYNVOo/mqdefault.jpg,606,538855,24080,155,2021-08-11
2021-08-10T13:15:37Z,cXL6F8J-GXo,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】夏だからスーパーボール作るしゅばああああああああああ！！/making Bouncy ball 【ホロライブ/大空スバル】,https://i.ytimg.com/vi/cXL6F8J-GXo/mqdefault.jpg,119,213279,10902,53,2021-08-10
2021-08-08T09:56:33Z,3bB4MHeQ1Ns,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#3】完全初見！！！！初代FF７！！！！【ホロライブ/大空スバル】※ネタバレあり,https://i.ytimg.com/vi/3bB4MHeQ1Ns/mqdefault.jpg,104,317226,9554,145,2021-08-08
2021-08-07T20:25:24Z,SgPvXloCWGY,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#2】完全初見！！！！初代FF７！！！！【ホロライブ/大空スバル】※ネタバレあり,https://i.ytimg.com/vi/SgPvXloCWGY/mqdefault.jpg,155,340047,11451,84,2021-08-07
2021-08-07T02:12:21Z,tLzXVo8ZCIM,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】夏休みスペシャル！ゲスト有！？おはスバ！/FREE TALK【ホロライブ/大空スバル】,https://i.ytimg.com/vi/tLzXVo8ZCIM/mqdefault.jpg,62,170958,10353,49,2021-08-07
2021-08-06T12:50:09Z,vjbcPzja8NU,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】1日警察署長するしゅばあああ！！！！：Police Simulator: Patrol Officers【ホロライブ/大空スバル】,https://i.ytimg.com/vi/vjbcPzja8NU/mqdefault.jpg,120,223434,13440,137,2021-08-06
2021-08-05T14:39:21Z,H_jf6Z-6C3Y,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】第１１回ソーセージレジェンド大会：SAUSAGE LEGEND【ホロライブ/大空スバル】,https://i.ytimg.com/vi/H_jf6Z-6C3Y/mqdefault.jpg,130,241343,13311,59,2021-08-05
2021-08-04T15:09:26Z,1boT3h-dw1k,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】夏休みホラー：人生初青鬼：AOONI【ホロライブ/大空スバル】,https://i.ytimg.com/vi/1boT3h-dw1k/mqdefault.jpg,278,588847,18108,154,2021-08-04
2021-08-01T12:16:17Z,fZY0dD3PxMU,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#subamoon】視聴者参加！ムーナとお絵描き伝言ゲームするしゅばああああ！！！/MOONA collabo【ホロライブ】,https://i.ytimg.com/vi/fZY0dD3PxMU/mqdefault.jpg,197,186584,12627,46,2021-08-01
2021-08-01T10:10:25Z,R937dYOC4Mw,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#1】完全初見！！！！初代FF７！！！！【ホロライブ/大空スバル】※ネタバレあり,https://i.ytimg.com/vi/R937dYOC4Mw/mqdefault.jpg,228,470414,14710,224,2021-08-01
2021-07-31T02:11:32Z,m42ycks1Qls,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】おはスバ！/FREE TALK【ホロライブ/大空スバル】,https://i.ytimg.com/vi/m42ycks1Qls/mqdefault.jpg,81,148268,8888,43,2021-07-31
2021-07-28T15:46:46Z,zPCYveAOQJI,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#すばちょこるなたん】ぼたん教官によるスバちょこルーナCoD【大空スバル視点】,https://i.ytimg.com/vi/zPCYveAOQJI/mqdefault.jpg,126,239780,12410,34,2021-07-28
2021-07-27T14:24:15Z,GXJGd8WmEto,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,"【#ババドナ】無音の世界？！大声出したら即終了！！/If you shout out, it will end immediately【ホロライブ/大空スバル】",https://i.ytimg.com/vi/GXJGd8WmEto/mqdefault.jpg,280,386724,19390,138,2021-07-27
